step,trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,trialMouse.started,trialMouse.stopped,trialCursor.started,trialCursor.stopped,trialPolygon.started,trialPolygon.stopped,trialStart.started,trialStart.stopped,trialEnd.started,trialEnd.stopped,trialText.started,trialText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
[],"[-0.20703125, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07421875, -0.07291666666666667, -0.07161458333333333, -0.06640625, -0.0625, -0.0625, -0.0625, -0.061197916666666664, -0.059895833333333336, -0.059895833333333336, -0.05859375, -0.057291666666666664, -0.055989583333333336, -0.0546875, -0.0546875, -0.053385416666666664, -0.049479166666666664, -0.044270833333333336, -0.040364583333333336, -0.033854166666666664, -0.029947916666666668, -0.0234375, -0.01953125, -0.015625, -0.01171875, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.010416666666666666, -0.013020833333333334, -0.013020833333333334, -0.013020833333333334, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.014322916666666666, -0.01171875, 0.0, 0.013020833333333334, 0.029947916666666668, 0.040364583333333336, 0.053385416666666664, 0.06770833333333333, 0.08333333333333333, 0.10416666666666667, 0.12630208333333334, 0.1328125, 0.14583333333333334, 0.15494791666666666, 0.1640625, 0.16927083333333334, 0.17708333333333334, 0.1796875, 0.1796875, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.18098958333333334, 0.17708333333333334, 0.17447916666666666, 0.16796875, 0.15755208333333334, 0.1484375, 0.1328125, 0.10286458333333333, 0.08723958333333333, 0.07682291666666667, 0.07291666666666667, 0.07161458333333333, 0.07161458333333333, 0.07161458333333333, 0.0703125, 0.06770833333333333, 0.06380208333333333, 0.059895833333333336, 0.05859375, 0.055989583333333336, 0.049479166666666664, 0.046875, 0.044270833333333336, 0.040364583333333336, 0.037760416666666664, 0.037760416666666664, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.033854166666666664, 0.03125, 0.026041666666666668, 0.016927083333333332, 0.009114583333333334, 0.0013020833333333333, -0.00390625, -0.005208333333333333, -0.005208333333333333, -0.005208333333333333, -0.005208333333333333, -0.005208333333333333, -0.005208333333333333, -0.005208333333333333, -0.005208333333333333, -0.0026041666666666665, 0.0013020833333333333, 0.009114583333333334, 0.013020833333333334, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625]","[-0.3307291666666667, -0.09765625, -0.09765625, -0.09765625, -0.09765625, -0.09635416666666667, -0.09635416666666667, -0.09635416666666667, -0.09375, -0.09114583333333333, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08984375, -0.08723958333333333, -0.08203125, -0.07682291666666667, -0.07291666666666667, -0.06901041666666667, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06770833333333333, -0.06901041666666667, -0.07291666666666667, -0.078125, -0.08072916666666667, -0.08333333333333333, -0.0859375, -0.09114583333333333, -0.09505208333333333, -0.10026041666666667, -0.11067708333333333, -0.1171875, -0.125, -0.13151041666666666, -0.13802083333333334, -0.14973958333333334, -0.16145833333333334, -0.171875, -0.18359375, -0.1953125, -0.20572916666666666, -0.21614583333333334, -0.22265625, -0.23177083333333334, -0.234375, -0.23567708333333334, -0.23828125, -0.23958333333333334, -0.24348958333333334, -0.24479166666666666, -0.24479166666666666, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24609375, -0.24088541666666666, -0.234375, -0.23307291666666666, -0.23177083333333334, -0.23046875, -0.23046875, -0.23046875, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22916666666666666, -0.22786458333333334, -0.22786458333333334, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22526041666666666, -0.22265625, -0.22135416666666666, -0.21875, -0.21744791666666666, -0.21614583333333334, -0.21484375, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.21354166666666666, -0.20572916666666666, -0.1875, -0.15885416666666666, -0.1328125, -0.10026041666666667, -0.08203125, -0.0625, -0.041666666666666664, -0.016927083333333332, 0.005208333333333333, 0.03125, 0.044270833333333336, 0.0546875, 0.06770833333333333, 0.08203125, 0.09895833333333333, 0.12369791666666667, 0.13932291666666666, 0.15234375, 0.16276041666666666, 0.17057291666666666, 0.17838541666666666, 0.1875, 0.19661458333333334, 0.20833333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.022725200018612668, 0.06738040002528578, 0.07687250000890344, 0.09044310002354905, 0.1082829000079073, 0.12366150002344511, 0.14131910001742654, 0.15784580001491122, 0.1738828000088688, 0.19152110000140965, 0.207241600000998, 0.2234273000212852, 0.240302000020165, 0.2569291000254452, 0.27360240000416525, 0.29027440000209026, 0.3069346999982372, 0.3238329000014346, 0.34025560002191924, 0.35774780000792816, 0.37383690002025105, 0.39037560002179816, 0.40716500001144595, 0.42369830000097863, 0.440395300014643, 0.4569659000262618, 0.4737108000263106, 0.4903743000177201, 0.506997800024692, 0.5236210000002757, 0.5411300000268966, 0.5573497000150383, 0.5745630000019446, 0.5907822000153828, 0.6072426000027917, 0.6238395000109449, 0.640381500008516, 0.6570177000248805, 0.6738616000220645, 0.6909939000033773, 0.7070358000055421, 0.7235049000009894, 0.7404847000143491, 0.7578159000258893, 0.7740326000202913, 0.7917545000091195, 0.8083358000149019, 0.8238931000232697, 0.8403414000058547, 0.8571698000014294, 0.8739792999986093, 0.8905452000035439, 0.9073683000169694, 0.9242117000103462, 0.9405812000040896, 0.9571261000237428, 0.975115100009134, 0.9905434000247624, 1.008134500007145, 1.0241269000107422, 1.0405286000168417, 1.0572475000226405, 1.0744389000174124, 1.0905710000079125, 1.1075294000038411, 1.1246240000182297, 1.1408280000032391, 1.1574897000100464, 1.1745139000122435, 1.1922343000187539, 1.2075316999980714, 1.2249964000075124, 1.2407507000025362, 1.2572789000114426, 1.2738795000186656, 1.2904305000265595, 1.3071410999982618, 1.323764000000665, 1.341541200003121, 1.3571215000119992, 1.3737628000089899, 1.3904667000169866, 1.4072090000263415, 1.4241089000133798, 1.4404455000185408, 1.457107200025348, 1.4736281000077724, 1.4904898000240792, 1.5069763000064995, 1.5238538000267, 1.5403630000073463, 1.55785760001163, 1.574156500020763, 1.5910203000239562, 1.6075149000098463, 1.6240136999986134, 1.6419439000019338, 1.6572465000208467, 1.6735544000111986, 1.6906557000183966, 1.7070747000107076, 1.724336300016148, 1.742256700003054, 1.7575654000102077, 1.7737825000076555, 1.790246400021715, 1.8068211000063457, 1.8235881000000518, 1.8401118000037968, 1.856896000012057, 1.873383099999046, 1.8904708000191022, 1.9070340000034776, 1.9238751000084449, 1.940208200016059, 1.956969000020763, 1.9735267000214662, 1.9903780000167899, 2.0070464000164066, 2.023821000009775, 2.0406787000247277, 2.0575111000216566, 2.0749491000024136, 2.0907605000247713, 2.1103882000024896, 2.124555300018983, 2.141058900015196, 2.1573557000083383, 2.1755906000034884, 2.1958821000007447, 2.2094946000142954, 2.2249596000183374, 2.240873400005512, 2.25726690000738, 2.2737673000083305, 2.292616300022928, 2.308211499999743, 2.323821500001941, 2.3407729000027757, 2.357229200017173, 2.3736713000107557, 2.3904393000120763, 2.407066500018118, 2.4237618000188377, 2.440593000006629, 2.4570288000104483, 2.4735783000069205, 2.490279300021939, 2.506979900004808, 2.523895700025605, 2.540219300019089, 2.5571735000121407, 2.573912600026233, 2.590595800022129, 2.6167304000118747, 2.627693700022064, 2.6405639000004157, 2.6580241000046954, 2.673820900003193, 2.690754500014009, 2.7075637000089046, 2.7249700000102166, 2.7430689000175335, 2.7569642000016756, 2.774142900016159, 2.7908728000184055, 2.806737000006251, 2.8236603000259493, 2.840470399998594, 2.8566253000171855, 2.8744225000264123, 2.8900709000008646, 2.9067868000129238, 2.9234416000253987, 2.941201400011778, 2.956919400021434, 2.9735916000208817, 2.9905492000107188, 3.006871500023408, 3.0236527000088245, 3.0400656000128947, 3.056702600006247, 3.0733686000166927, 3.090583200013498, 3.1065627000061795, 3.123846100002993, 3.1400180000055116, 3.156644500006223, 3.173261000018101, 3.1899212000134867, 3.207051400007913, 3.223388500016881, 3.23990159999812, 3.2565778999996837, 3.2747057000233326, 3.291516600002069, 3.3079600000055507, 3.3240592000074685, 3.3417037000181153, 3.3568413000029977, 3.373121300013736, 3.389995400008047, 3.40656930001569, 3.423844700009795, 3.4397325000027195, 3.4566395000147168, 3.4733736000198405, 3.490878500015242, 3.506591400015168, 3.523271800018847, 3.539834100025473, 3.5566241000196896, 3.5735773000051267, 3.590463300002739, 3.6078905000176746, 3.6231981000164524, 3.6409000999992713, 3.6566538000188302, 3.6736917000089306, 3.689921900018817, 3.707801800017478, 3.723162100010086, 3.7401172000099905, 3.757410600024741, 3.7736747000017203, 3.7899794000259135, 3.8068004000233486, 3.8248660000099335, 3.840551300003426, 3.857701000000816, 3.8738348000042606, 3.890049800014822, 3.9063108000264037, 3.922966800018912, 3.939656600006856, 3.957425800006604, 3.9746985000092536, 3.9915373000258114, 4.006766700011212]",24.730274200002896,None,,,,,,,,,,,a,001,2020_Aug_14_1553,tunnelingTest,2020.1.3,59.85590289614006,
,,,,,,,,,24.730274200002896,None,24.730274200002896,None,24.730274200002896,None,24.730274200002896,None,24.730274200002896,None,,,,,,,
